Date,Open,High,Low,Close,Adj. Close,Change,Volume
2021-01-26,54.62000,55.52000,51.53000,51.92000,51.92000,-4.37%,25677017
2021-01-27,49.97000,50.86000,47.15000,48.11000,48.11000,-7.34%,33283424
2021-01-28,50.12000,52.52000,49.88000,51.58000,51.58000,7.21%,28114698
2021-01-29,50.63000,51.49000,49.63500,50.93000,50.93000,-1.26%,18743234
2021-02-01,52.12000,52.90000,51.35000,52.76000,52.76000,3.59%,15570904
2021-02-02,55.11000,58.03000,54.89000,56.46000,56.46000,7.01%,29966896
2021-02-03,57.87000,58.13000,56.74000,57.12000,57.12000,1.17%,13519011
2021-02-04,56.45000,57.85000,56.11000,57.85000,57.85000,1.28%,13847255
2021-02-05,58.16000,58.70800,57.37000,58.58000,58.58000,1.26%,15729172
2021-02-08,59.70000,60.11000,58.69000,59.29000,59.29000,1.21%,18410638
2021-02-09,58.91000,61.06000,58.62000,59.61000,59.61000,0.54%,22435533
2021-02-10,62.00000,63.50000,60.80000,63.18000,63.18000,5.99%,33592908
2021-02-11,63.25000,64.05000,60.39500,60.71000,60.71000,-3.91%,41363413
2021-02-12,60.12000,60.93000,59.31500,60.63000,60.63000,-0.13%,14607832
2021-02-16,61.02000,61.31000,59.84000,60.52000,60.52000,-0.18%,15413075
2021-02-17,60.33000,60.95000,58.95000,60.81000,60.81000,0.48%,12382652
2021-02-18,60.00000,60.29000,58.23000,59.00000,59.00000,-2.98%,15135647
2021-02-19,58.36000,60.45700,58.11300,58.39000,58.39000,-1.03%,28097000
2021-02-22,57.76000,58.10000,54.81600,55.31000,55.31000,-5.27%,25471783
2021-02-23,53.50000,56.37000,51.89000,56.00000,56.00000,1.25%,23947540
2021-02-24,54.95000,55.15000,53.66000,53.91000,53.91000,-3.73%,24626966
2021-02-25,54.58000,54.60000,50.86000,51.45000,51.45000,-4.56%,26926862
2021-02-26,52.07000,52.75000,50.61000,51.75000,51.75000,0.58%,16147421
2021-03-01,53.67000,54.76000,53.30000,54.40000,54.40000,5.12%,18481137
2021-03-02,55.54000,55.62000,54.18900,54.65000,54.65000,0.46%,15199537
2021-03-03,55.93000,57.80000,54.65000,56.11000,56.11000,2.67%,28485381
2021-03-04,55.75000,57.16000,51.61000,53.07000,53.07000,-5.42%,27409574
2021-03-05,54.28000,55.83000,50.81000,55.54000,55.54000,4.65%,31576175
2021-03-08,55.50000,56.45000,52.89000,53.20000,53.20000,-4.21%,19912065
2021-03-09,56.00000,56.15000,54.72000,55.25000,55.25000,3.85%,17192937
2021-03-10,57.21000,58.90000,56.27000,57.68000,57.68000,4.40%,27997015
2021-03-11,58.80000,59.48000,58.22000,58.95000,58.95000,2.20%,17293752
2021-03-12,58.97000,60.59000,57.62000,60.35000,60.35000,2.37%,14839307
2021-03-15,60.35000,60.53000,59.12000,60.19000,60.19000,-0.27%,14993629
2021-03-16,59.99000,61.02000,58.38000,58.85000,58.85000,-2.23%,12885725
2021-03-17,57.07000,57.57000,55.54000,56.36000,56.36000,-4.23%,25509926
2021-03-18,56.63000,57.48000,55.21000,55.69000,55.69000,-1.19%,15742985
2021-03-19,55.48000,57.18000,54.34000,57.08000,57.08000,2.50%,17396297
2021-03-22,57.25000,57.61000,55.47000,55.69000,55.69000,-2.44%,14149412
2021-03-23,55.63000,55.63000,53.11000,53.49000,53.49000,-3.95%,14513457
2021-03-24,54.46000,54.96000,52.54000,52.57000,52.57000,-1.72%,13700843
2021-03-25,52.00000,54.28000,51.80000,53.89000,53.89000,2.51%,13210740
2021-03-26,54.41000,55.25000,53.52000,54.71000,54.71000,1.52%,13528233
2021-03-29,54.80000,54.80000,52.85000,53.35000,53.35000,-2.49%,9724766
2021-03-30,52.99000,54.12000,52.64000,53.46000,53.46000,0.21%,9497186
2021-03-31,53.96000,55.18000,53.58000,54.51000,54.51000,1.96%,14760464
2021-04-01,55.61000,57.63000,54.81000,57.60000,57.60000,5.67%,18703397
2021-04-05,58.10000,58.42000,56.64000,57.40000,57.40000,-0.35%,13490249
2021-04-06,57.34000,58.99000,57.16000,58.05000,58.05000,1.13%,13579181
2021-04-07,58.02000,58.13000,55.95000,56.89000,56.89000,-2.00%,12921863
2021-04-08,56.65000,57.94000,56.54000,57.83000,57.83000,1.65%,9498507
2021-04-09,57.32000,57.88000,56.40000,57.68000,57.68000,-0.26%,10228466
2021-04-12,59.05000,60.77000,58.75000,59.44000,59.44000,3.05%,36041324
2021-04-13,59.65000,61.01000,58.53000,60.64000,60.64000,2.02%,21006093
2021-04-14,60.11000,61.50000,59.18000,59.23000,59.23000,-2.33%,18959761
2021-04-15,59.88000,61.09000,59.55000,60.74000,60.74000,2.55%,17500176
2021-04-16,60.74000,60.85000,59.54000,60.35000,60.35000,-0.64%,11856110
