Date,Open,High,Low,Close,Adj. Close,Change,Volume
2023-02-08,190.00000,190.83000,182.92000,183.43000,182.88100,-4.27%,36139074
2023-02-09,186.13000,186.65000,177.27000,177.92000,177.38800,-3.00%,37118811
2023-02-10,176.35300,178.89000,173.35000,174.15000,173.62900,-2.12%,33433567
2023-02-13,178.21500,181.00000,175.82000,179.43000,178.89300,3.03%,31463223
2023-02-14,177.16000,181.50600,175.88000,179.48000,178.94300,0.03%,24034631
2023-02-15,176.41500,178.19000,175.33000,177.16000,176.63000,-1.29%,25337966
2023-02-16,172.75000,175.85000,171.79000,172.44000,171.92400,-2.66%,25827473
2023-02-17,170.22000,173.18000,169.70000,172.88000,172.36300,0.26%,24171260
2023-02-21,174.31000,178.17000,171.88000,172.08000,171.56500,-0.46%,34592582
2023-02-22,171.07000,172.75500,169.69000,171.12000,170.60800,-0.56%,22433158
2023-02-23,172.00000,173.69000,169.38000,172.04000,171.52500,0.54%,20017779
2023-02-24,168.64000,170.72000,167.66000,170.39000,169.88000,-0.96%,19791334
2023-02-27,171.87500,173.12000,169.06000,169.54000,169.03300,-0.50%,19277002
2023-02-28,171.90000,177.55000,171.87000,174.94000,174.41700,3.19%,46051117
2023-03-01,174.59000,177.85000,173.05000,173.42000,172.90100,-0.87%,30998380
2023-03-02,172.38000,175.01000,171.43000,174.53000,174.00800,0.64%,17360708
2023-03-03,178.92000,186.62000,177.05000,185.25000,184.69600,6.14%,45877692
2023-03-06,188.00000,189.66000,184.64000,184.90000,184.34700,-0.19%,33209394
2023-03-07,189.00000,190.36000,184.01000,184.51000,183.95800,-0.21%,36701495
2023-03-08,182.87000,185.26000,181.34000,184.97000,184.41700,0.25%,19432405
2023-03-09,186.35000,188.93000,180.30000,181.69000,181.14600,-1.77%,26582750
2023-03-10,181.01000,184.77000,178.80000,179.51000,178.97300,-1.20%,25665032
2023-03-13,177.96000,183.78000,174.82000,180.90000,180.35900,0.77%,24727969
2023-03-14,187.58000,194.32000,186.56000,194.02000,193.44000,7.25%,41642627
2023-03-15,192.95000,197.78000,190.83500,197.75000,197.15800,1.92%,42123552
2023-03-16,198.26000,205.76000,196.08900,204.93000,204.31700,3.63%,50819659
2023-03-17,200.56000,201.90000,195.43000,195.61000,195.02500,-4.55%,50141098
2023-03-20,198.48000,199.36000,193.64000,197.81000,197.21800,1.12%,25186315
2023-03-21,203.20000,203.55000,197.95000,202.16000,201.55500,2.20%,31826952
2023-03-22,202.50000,207.37000,199.67000,199.81000,199.21200,-1.16%,28477759
2023-03-23,202.84000,207.88000,202.15000,204.28000,203.66900,2.24%,27389669
2023-03-24,205.18000,207.58000,203.55000,206.01000,205.39400,0.85%,27733042
2023-03-27,204.81000,205.86000,201.36000,202.84000,202.23300,-1.54%,18527184
2023-03-28,200.15000,201.03000,197.90000,200.68000,200.08000,-1.06%,19127295
2023-03-29,203.56000,205.72000,202.53600,205.35000,204.73600,2.33%,18851137
2023-03-30,203.38000,208.09000,202.82000,207.84000,207.21800,1.21%,22608303
2023-03-31,207.24000,212.17000,206.77000,211.94000,211.30600,1.97%,25440273
2023-04-03,208.84000,213.48600,208.20000,213.07000,212.43300,0.53%,17924613
2023-04-04,213.39000,216.24000,212.54000,214.72000,214.07800,0.77%,21026367
2023-04-05,214.15000,215.19000,209.94000,211.48000,210.84700,-1.51%,19396630
2023-04-06,209.25000,216.94000,208.65000,216.10000,215.45400,2.18%,26104411
2023-04-10,214.71000,215.66000,210.66000,214.75000,214.10800,-0.62%,16106074
2023-04-11,215.48000,216.02000,213.41000,213.85000,213.21000,-0.42%,16710101
2023-04-12,214.83500,216.84000,212.58400,214.00000,213.36000,0.07%,18972172
2023-04-13,215.73000,221.15000,215.69000,220.35000,219.69100,2.97%,23310357
2023-04-14,217.88000,222.11000,217.55000,221.49000,220.82700,0.52%,21591207
2023-04-17,219.79000,220.97900,217.13000,218.86000,218.20500,-1.19%,15411724
2023-04-18,219.91000,220.44000,216.21000,217.89000,217.23800,-0.44%,12280984
2023-04-19,213.47200,217.33000,212.93000,215.70000,215.05500,-1.01%,15898078
2023-04-20,213.48000,216.75000,212.77000,213.07000,212.43300,-1.22%,16475443
2023-04-21,210.21000,213.41000,209.58000,212.89000,212.25300,-0.08%,17717166
2023-04-24,213.67500,213.92000,210.71000,212.79000,212.15300,-0.05%,15750920
2023-04-25,210.81500,211.26000,207.13000,207.55000,206.92900,-2.46%,19198175
2023-04-26,212.50000,214.11000,208.88000,209.40000,208.77400,0.89%,35185227
2023-04-27,239.89000,241.68500,236.77000,238.56000,237.84600,13.93%,71196531
2023-04-28,239.01000,240.43000,235.75000,240.32000,239.60100,0.74%,39554036
2023-05-01,238.61500,244.00000,236.46000,243.18000,242.45200,1.19%,29143912
2023-05-02,243.18000,244.92000,238.99000,239.24000,238.52400,-1.62%,24350149
2023-05-03,239.47000,241.75000,232.75000,237.03000,236.32100,-0.92%,34463859
2023-05-04,236.06000,238.20000,232.92600,233.52000,232.82100,-1.48%,17889391
